file_name,SMILES
16043.png,[H][C@]1(CC(N)=O)[C@@](NS(=O)(=O)c2cc(C#N)ccc2Br)(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16044.png,[H][C@]1(CC(=O)Nc2c(C(=O)OCC)nc3sc4ccccc4n23)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(N=C=[N-])C2
16045.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OCc2nc(C)sc2B2OC(C)(C)C(C)(C[N+](=O)[O-])O2)[C@@]2([H])C=C[C@]1([H])C2
16046.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(C(C#N)c2ncsc2C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16047.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3c(Cl)ccc4c3C(=O)CCS4(=O)=O)[C@]1([H])C2
16048.png,[H][C@]1(CC(=O)Nc2cc(N)c(Cl)c(Cl)c2Br)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16049.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2(C#CC#C)C[C@@]1([H])C=C2c1ccccc1-c1ccc(C(=O)O)cn1
16050.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2ccc(-c3nnc4ccccc4c3C(=O)O)cc2)[C@@]2([H])C=C[C@]1([H])C2
16051.png,[H][C@]1(CC(=O)Nc2cc(O)cc3c2C(=O)c2cc(O)ccc2C3=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16052.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(Cc1c(P(c2c(C)cccc2)c2c(C)cccc2)cccc1)CC(=O)N)[H])C(O)=O
16053.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(N([H])C1Oc2c(c([s]c2Br)C=O)OC1)=O
16054.png,[H][C@]1(CC(=O)NCCOC(=O)c2cnn(C)c2N)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16055.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc(C(=O)CBr)cc(C#N)c2OC(F)F)[C@@]2([H])C=C[C@]1([H])C2
16056.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C1C(C2OC=CC=2)=CC=C(C([H])([H])N)C=1)C(=O)N)[H])[H])C(O)=O
16057.png,[H][C@]1([C@]2(C[C@@](C=C2)(c2c(C#N)[n]c(N3CC([H])([H])CC3)cc2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16058.png,[H][C@@]1(C(=O)O)[C@]([H])(C(N=[N+]=[N-])C(=O)Nc2cc(C(=O)CN)ccc2[N+](=O)[O-])[C@]2([H])C=C[C@@]1([H])C2
16059.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1cc(N=[N+]=[N-])c(C(=N)S)c(Cl)c1Cl
16060.png,[H][C@]1([C@@]2(C=C(C([H])(OC(c3cc(N=[N+]=[N-])c(-c4[n]c(C)o[n]4)cc3)=O)C)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16061.png,[H][C@]1([C@]2(C[C@@](C=C2C(CB(O)O)CCCC)(C#CC#C)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16062.png,[H][C@]1(CC(=O)Nc2ccc(CN3CCCCC3)cc2C(=O)OC)[C@@](N=[N+]=[N-])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16063.png,[H][C@]1([C@]2(C(OC(c3[s]c(Br)cc3)=O)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16064.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1ccncc1-c1cc(C(F)(F)F)c(C#N)c(O)n1)C2
16065.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cc(-c4ccsc4)ccc3C=O)[C@]1([H])C2
16066.png,[H][C@]1([C@@]2(C=C(N=[N+]=[N-])[C@](C2)(OC(C2=C(C)N=CO2)=O)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16067.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(N=C=[N-])[C@]2([H])C=C[C@@]1(OC(=O)C1CN(C(=O)OCC=C)CCN1C(=O)OCC1c3ccccc3-c3ccccc31)C2
16068.png,[H][C@]1([C@]2(C[C@@](C=C2OCC2C(C3SC=CC=3)=CC=CC=2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16069.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(N=[N+]=[N-])[C@@]2([H])C[C@]1([H])C=C2c1c(C=O)cc(Cl)c(O)c1Cl
16070.png,[H][C@@]1(C(=O)O)[C@](CCN(CC)c2ncc(C=O)cc2C#C)(CC(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16071.png,[H][C@]1([C@@]2(C=C(/C(=C(/C3C=C([N+]([O-])=O)C(Cl)=CC=3)\C#CC#C)/C(O)=O)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16072.png,[H][n]1c2c(cc(c(c2)C([C@@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])[H])C(=O)N)[N+]([O-])=O)cc1
16073.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OCn2nc3ccccc3c2C(=O)Cl)[C@@]2([H])C=C[C@]1([H])C2N=[N+]=[N-]
16074.png,[H][C@@]1(C(=O)O)[C@](N=C=[N-])(C(C(N)=O)c2cc3scc(CO)c3cc2Cl)[C@]2([H])C=C[C@@]1([H])C2
16075.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(Cc2c(O)ccc(C(C)=O)c2O)[C@]2([H])C=C[C@@]1([H])C2
16076.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(Nc1cc2c(cc(c([n]2)Cl)CO)cc1)=O
16077.png,[H][C@@]1(C(=O)O)[C@]([H])(C(COC(=O)c2ccc(C(=O)OC)c(N)c2)C(N)=O)[C@]2(C#N)C=C[C@@]1([H])C2
16078.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C=C2C(SC(=N2)C2=C(N)SC=C2C)=CC=1)=O)[H])[H])CC(=O)N
16079.png,[H][C@@]1(CC(N)=O)[C@]2(Cc3onc(-c4ccccc4)c3I)C=C[C@@]([H])(C2)[C@]1([H])C(=O)O
16080.png,[H][C@]1(CC(N)=O)[C@@](N=C=[N-])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2n1c(C)nc(Br)c1[N+](=O)[O-]
16081.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(OC(CCl)=Nc1ccc(F)c(Cl)c1)C2
16082.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(-c3ccc(S(=O)(=O)Cl)s3)on2)[C@@]2([H])C=C[C@]1([H])C2
16083.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(C(=O)c2ccc(-c3csc(C)n3)s2)[C@@]2([H])C=C[C@]1([H])C2
16084.png,[H][C@]1(C(C#CC#C)C(N)=O)[C@](C(=O)O)(c2ccc(Oc3ccc(C(=O)OC)o3)cn2)[C@@]2([H])C=C[C@]1([H])C2
16085.png,[H][C@@]1(C(=O)O)[C@]([H])(C(COc2c(O)c(C=O)cc(Br)c2N=[N+]=[N-])C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16086.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)n2nc(Br)nc2Br)[C@]2([H])C=C[C@@]1([H])C2
16087.png,[H][C@]1(CC(=O)Nc2c(Cl)ccc3scc(C)c23)[C@@](C#N)(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16088.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])C1C(CN=C(OC(C)(C)C)O)=CC=C(C=O)C=1)CC(=O)N
16089.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3cc(C#N)c(Br)c(N=C=[N-])c3)C=C[C@]1([H])C2
16090.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2c1ccccc1Cn1nc(Br)nc1F
16091.png,[H]n1c(C(=O)O)cc2cc(OC(C#C)c3ccccc3)c([C@]34C=C[C@]([H])(C3)[C@@]([H])(CC(N)=O)[C@@]4([H])C(=O)O)cc21
16092.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(c1c(NCC#CC#C)c(Cl)cc(Cl)c1)C(O)=O)[H])CC(=O)N
16093.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC1C(COC#CC#C)=CC2N=NN(C)C=2C=1)=O
16094.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2sc3ccccc3c2CO)[C@@]2([H])C=C[C@]1([H])C2
16095.png,[H][C@]1([C@]2(C(C3C4C(=CC=CC=4S(Cl)(=O)=O)N(C)C=3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16096.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2ncc(C#N)cc2Br)[C@]2([H])C[C@@]1([H])C=C2[N+](=O)[O-]
16097.png,[H][C@@]1([C@@]2(C(C3OCCN(C4N=CC(C(O)=O)=CC=4)C3)[C@](C=C2)([H])[C@]1(C(C(=O)N)C#CC#C)[H])[H])C(O)=O
16098.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1(OC(=O)c1csc3ccc(Br)cc13)C=C2N=C=[N-]
16099.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OOB(O)c2ccc(Cl)s2)[C@@]2([H])C=C[C@]1([H])C2
16100.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2(CCNCC2)C(N2CCCCC2)=O)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16101.png,[H][C@]1([C@@]2(C=C(c3c(C)o[n]c3C(Cl)=O)[C@](C2)([H])[C@@]1(C(O)=O)[H])[N+]([O-])=O)CC(=O)N
16102.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(CC(=O)N)COC(C1N=C(C)N=CC=1[H])OC)[H])C(O[Ar])=O
16103.png,[H][C@]1([C@@]2(C=C(OC(CC3C4C(=CC=C(C=4)Cl)SC=3)=O)[C@](C2)([H])[C@@]1(C(O[N+]([O-])=O)=O)[H])[H])CC(=O)N
16104.png,[H][C@@]1(C(=O)O)[C@]([H])(C(CNCc2ccc(CC)cc2)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16105.png,[H]n1cc(C=O)c2c([C@@]3(C(=O)O)[C@]([H])(CC(N)=O)[C@]4([H])C=C[C@@]3([H])C4)cc(Br)cc21
16106.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(C1CN(c2ccc(CO)cc2)CCC1)C(O)=O)[H])CC(NC#N)=O
16107.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1c(Cl)cc(Cl)cc1-n1ncc(C(=O)O)c1CC(C)[N+](=O)[O-]
16108.png,[H][C@]1(CC(N)=O)[C@@](OC(=O)c2c(C)nc3ccccn23)(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16109.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(C#N)C=C(c3cc(-n4ncc(C(=O)O)c4C)ccc3OC)[C@]1([H])C2
16110.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2C(O)=C(C(=O)C)C(O)=CC=2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16111.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C1C(Br)=C([H])C=C(OCCN(C)C)C=1)C(=O)N)[H])[H])C(O)=O
16112.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)C2CCOc3ccc(CO)cc3O2)[C@]2([H])C=C[C@@]1([H])C2
16113.png,[H][C@]1([C@@]2(C=C(c3c(Br)c(Cl)[s]c3C(CCl)=O)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16114.png,[H][C@]1([C@]2(C([n]3c(=N)c4c(ccc(c4)[N+]([O-])=O)[s]3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16115.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC(N1CCNCCC1)CON=C=[N-])=O
16116.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)([N+](=O)[O-])[C@@]2(Nc3ccc4c(c3)CCC4=O)C=C[C@]1([H])C2
16117.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)ON=[N+]=[N-])[C@@]2([H])C=C(c3cccc4c(Cl)noc34)[C@]1([H])C2
16118.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2ccc(CO)cc2CN2CCN(C)CC2)[C@]2([H])C=C[C@@]1([H])C2
16119.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC(=O)c2c([N+](=O)[O-])cc(N(C)C)c(C#N)c2F)[C@@]2([H])C=C[C@]1([H])C2
16120.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(C(C)OC(=O)Cn3cnc(Cl)c3Cl)C=C[C@]1([H])C2
16121.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2CC(C)(C)OC(=O)n1cc(C(=O)O)c2c(Br)cccc21
16122.png,[H][C@]1([C@]2(C[C@@](C=C2c2cc(-c3o[n]c(CCl)[n]3)cc([*])c2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16123.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3cc(S)cc(Cl)c3)C=C[C@]1([H])C2
16124.png,[H][C@@]1([C@@]2(C[C@](C=C2c2cc3c([n]c(cc3)C(O)=O)c(O)c2)([H])[C@@]1([N+]([O-])=O)CC(=O)N)[H])C(O)=O
16125.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C(=O)C(Cl)=C(O)CC1)=O)[H])[H])CC(=O)N
16126.png,[H][C@]12C=C[C@]([H])(C1)[C@](CC(N)=O)(c1ccsc1-c1cc(C(=O)O)n(C)n1)[C@]2(C(=O)O)[N+](=O)[O-]
16127.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3cc4nsnc4cc3C(=O)Cl)C=C[C@]1([N+](=O)[O-])C2
16128.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3c(Br)csc3Br)[C@]1([H])C2
16129.png,[H][C@@]1(C(=O)O)[C@]([H])(C(N=C(NO)c2cnccc2C(F)(F)F)C(N)=O)[C@]2(C#CC#C)C=C[C@@]1([H])C2
16130.png,[H][C@]1([C@]2(C(CC(C3C=NC(Cl)=CC=3)=O)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N[*]
16131.png,[H][C@]1(CC(=O)Nc2c(Cl)ccc(CBr)c2F)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16132.png,[H][C@]1(CC(=O)Nc2ccc([P+](CC#CC#C)(c3ccccc3)c3ccccc3)cc2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2.[I-]
16133.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2cccc(CO)c2OCCN(C)C)[C@]2([H])C=C[C@@]1([H])C2
16134.png,[H][n]1c(=N)[s]c(Sc2c3c(ccc(c3)C([C@@]3([C@]4(C(N=[N+]=[N-])[C@@](C=C4)([H])[C@@]3(C(O)=O)[H])[H])[H])C(=O)N)[n]c(C)c2)[n]1
16135.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2ccc(Cl)c(-c3noc(C)c3C(=O)Cl)c2Cl)[C@]2([H])C=C[C@@]1([H])C2
16136.png,[H]n1c(C)c(C(C)=O)c(C)c1C(=O)OCCOC(=O)[C@]1([H])[C@@](CC(N)=O)(N=C=[N-])[C@]2([H])C=C[C@@]1([H])C2
16137.png,[H][C@]1(CC(=O)NCC(C)(C)OC(O)=Nc2ccsc2)[C@@]([H])(C(=O)O)[C@@]2(N=[N+]=[N-])C=C[C@]1([H])C2
16138.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(C#N)cnc2N2CCCNCC2)[C@@]2([H])C=C[C@]1([H])C2
16139.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(Nc1c(Br)cc(C)cc1[N+](=O)[O-])C2
16140.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(c2cc(C(=O)CBr)ccc2OC(F)(F)F)[C@]2([H])C=C[C@@]1([H])C2
16141.png,[H][C@]1(CC(=O)N(c2cccc(-c3ccco3)c2C(=O)OC)[N+](=O)[O-])[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16142.png,[H][C@]1([C@]2(C(C3C(C(=O)C)=CC=CC=3F)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16143.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(C3CC(Oc4ccc(C(=O)ON=C=[N-])cc4)CCN3C(=O)OC(C)(C)C)C=C[C@]1([H])C2
16144.png,[H][n]1c(=NC2[C@@]3([C@@]([C@@](CC(=O)N)([H])[C@](C3)([H])C=2)(C(O)=O)[H])[H])ccc(CO)c1
16145.png,[H][C@@]1([C@@]2(C([H])([H])[C@](C=C2)([H])[C@]1(C(c1c(Cl)c(Br)[n]cc1C(F)(F)F)C(=O)N)[H])[H])C(O)=O
16146.png,Cl.[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C=C2CC(OC2=CC=1)CN)=O)[H])[H])CC(=O)N
16147.png,[H][C@@]1(C(=O)Oc2cc(B(O)O)sc2Br)[C@]([H])(C(N=[N+]=[N-])C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16148.png,[H]N1C([C@@]2([C@@]3(C[C@](C=C3)([H])[C@]2(CC(=O)N)[H])[H])C(O)=O)=NC=C1C=O
16149.png,[H][C@]1(CC(=O)N[C@@]23C=C[C@@]([H])(C2)[C@](NCc2ccc(-c4csnn4)cc2)(C(=O)O)[C@]3([H])CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16150.png,[H][C@]1([C@]2(C(c3c(C4SCC(=O)C4)[s]cc3)[C@@](C=C2)([H])[C@@]1(C(ON=C=[N-])=O)[H])[H])CC(=O)N
16151.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C(C2ON=C(CCl)N=2)=C(OC)C=CC=1)=O)[H])[H])CC(=O)N
16152.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C(C)OC(=O)Cc3ccc(N)cc3)[C@]1([H])C2
16153.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1cc(OC(F)(F)F)ccc1NC)C2
16154.png,COc1ccc(C(=O)C2CCNCC2)cc1.[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2Cl
16155.png,[H][C@]1(CC(=O)NNCCCN2CCN(Cc3c(F)cccc3Cl)CC2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16156.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2(Oc3c(ccc(c3)N=[N+]=[N-])OC2)CN)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16157.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1N(C(OCc2ccc(N=[N+]=[N-])cc2)=O)CCC(CBr)C1)CC(=O)N)[H])C(O)=O
16158.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1c(S(Cl)(=O)=O)c2c(cccc2)cc1)=O)[H])[H])CC(=O)N
16159.png,[H][C@]1(CC(=O)NN=C=[N-])[C@@]([H])(C(=O)O)[C@@]2(C(C)OC(=O)c3cc(C)nc(Cl)c3C#N)C=C[C@]1([H])C2
16160.png,[H][n]1c(C=O)c(C[C@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])C([H])([H])C(=O)N)cc1C
16161.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C#CC#C)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2CCOC(=O)Cc1csc(C)n1
16162.png,[H][C@]1([C@]2(C(C(C3C4C(=CC=CC=4)C(Br)=NC=3N)C3C=CC=CC=3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16163.png,Cl.[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1ccc(C(=N)N)nc1
16164.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C(=O)N)CC(OC(N1CCN(C2N=CC=C(C#N)C=2)CC1)=O)(C)C)[H])[H])C(O)=O
16165.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)Nc1c(N)ccc(C#N)c1)[H])CC(=O)N
16166.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(OC(=O)c1onc3ccccc13)C2
16167.png,[H][C@]1(CC(N)=O)[C@@](Cc2cc(CN)nn2C)(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16168.png,[H][C@]1([C@]2(C[C@@](C=C2c2c(S(Cl)(=O)=O)[s]c(-c3[n]c(Cl)[s][n]3)c2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16169.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OCC1SC(S(Cl)(=O)=O)=C(C)N=1)=O)[H])[H])CC(=O)N
16170.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2cccc3c(C(=O)Cl)csc23)[C@]2([H])C=C[C@@]1([H])C2
16171.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC2(CSc3nnc(S)s3)CC2)[C@@]2([H])C=C[C@]1([H])C2
16172.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C#C)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2N=C(S)CN=C(O)OC(C)(C)C
16173.png,[H][C@]1(CC(N)=O)[C@](C(=O)OC#CC#C)(c2c(Br)cnc(O)c2[N+](=O)[O-])[C@@]2([H])C=C[C@]1([H])C2
16174.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C(C(=O)c1ccc3nsnc3c1)=C2N=C=[N-]
16175.png,Cl.[H][C@]1([C@@]2(C=C(N=C(C3=CSC=C3)N)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16176.png,[H][C@]1([C@]2(C(C3C(N=[N+]=[N-])=CC(C4SC(C#N)=C(C)N=4)=CC=3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16177.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1(c1cc(-c3csc(C)n3)ccc1CBr)C=C2N=[N+]=[N-]
16178.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1cc(C(=NCc2[s]c(S(Cl)(=O)=O)cc2)O)ccc1)=O)[H])[H])CC(=O)N
16179.png,[H][C@]1([C@]2(C(C([n]3c(C(=NN)O)cc(C(C)(C)C)[n]3)c3c(Cl)cc(Cl)cc3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16180.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(NC(=S)c2ccc3c(c2)C(C#C)CO3)[C@]2([H])C=C[C@@]1([H])C2
16181.png,[H][C@]1(CC(=O)NCC(C)(C)OC(=O)N2CCCC(C(=O)O)C2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16182.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(c1c(-c2[n]oc(C(CBr)=O)c2)cc(Cl)c(Cl)c1)CC(=O)N)[H])C(O)=O
16183.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1c(C)nc(Cl)c(C#C)c1C(=O)O
16184.png,[H][C@@]1(C(=O)O)[C@]([H])(C(CCOC(=O)CC(=O)c2cccc([N+](=O)[O-])c2)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16185.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2[C@@]3([C@]([C@](C(O)=O)([H])[C@]2(C=C3)[H])(CC(Nc2c(CN3CC([H])([H])C(CO)CC3)cccc2)=O)[H])[H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16186.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NCc1c(S(Cl)(=O)=O)c([H])cc(Br)c1)=O
16187.png,[H][C@]1([C@]2(C(c3[n](C)c(CNC)c[n]3)[C@@](C=C2C#CC#C[H])([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16188.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc(Cl)nc(Cl)c2[N+](=O)[O-])[C@@]2([H])C=C[C@]1([H])C2
16189.png,[H][C@]1([C@@]2(C(=C([N+]([O-])=O)[C@](C2)([H])[C@@]1(C(O)=O)[H])c1c(-[n]2c(C)c(C(Cl)=O)c([H])[n]2)ccc(Cl)c1)[H])CC(=O)N
16190.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(OC(=O)[C@]3([H])[C@]([H])(CC(N)=O)[C@]4([H])C=C[C@@]3([H])C4)[C@]1(c1ccc(Cn3cccn3)cc1C=O)C2
16191.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1(c1sc(-c3ccccc3)nc1CO)C=C2N=[N+]=[N-]
16192.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(C(c1ccccc1)n1ccnc1CO)C2
16193.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2c1nc(CCl)c(Cl)cc1C(F)(F)F
16194.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1c(S(Cl)(=O)=O)ccc(CCC([H])([H])CC)c1)=O)[H])[H])CC(=O)N
16195.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2c(C(=O)Cl)sc3ccc(Br)cc23)[C@@]2([H])C=C[C@]1([H])C2
16196.png,[H][C@]1([C@]2(C(C3C(C(O)=O)=C(N=C(C(C)(C)C)O)N=CC=3)[C@@](C=C2[*])([H])[C@@]1(C(O)=O)[H])C#C)CC(=O)N
16197.png,[H]n1c(SC)nc(=N)c(C#N)c1[C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
